StudentQual,MotherQual,FatherQual,EduSpecNeed,TuitUTD,Scholarship,EnrollAge,UnemploymentRate,InflationRate,GDP,Target,SecondSemCredits
2,2,3,0,1,0,25,7.6,2.6,0.32,-1,
2,3,3,0,1,0,18,16.2,0.3,-0.92,-1,
4,4,0,0,1,0,30,9.4,-0.8,-3.12,-1,
2,4,0,0,1,1,18,9.4,-0.8,-3.12,1,15.63375
2,3,3,0,1,0,18,12.7,3.7,-1.7,1,14.5
2,2,NA,0,1,0,18,7.6,2.6,0.32,-1,
2,4,1,0,1,0,18,10.8,1.4,1.74,1,11.5
2,3,2,0,1,1,25,15.5,2.8,-4.06,1,13
2,5,3,0,1,0,18,7.6,2.6,0.32,0,11
2,3,3,0,1,0,18,12.7,3.7,-1.7,-1,
2,3,1,0,1,0,19,12.4,0.5,1.79,0,12.25
1,4,3,0,1,0,25,15.5,2.8,-4.06,-1,13.125
2,4,1,0,1,0,19,7.6,2.6,0.32,1,12.45
3,4,0,0,1,0,31,9.4,-0.8,-3.12,0,12
2,4,2,0,1,1,20,9.4,-0.8,-3.12,1,13.38125
2,5,3,0,0,0,33,12.4,0.5,1.79,-1,11.34
3,3,5,0,0,0,24,12.4,0.5,1.79,0,11.5
2,4,0,0,1,1,18,12.7,3.7,-1.7,1,12.16666667
2,3,2,0,1,0,19,9.4,-0.8,-3.12,1,13.3425
2,4,1,0,1,1,20,15.5,2.8,-4.06,1,13.3125
2,4,1,0,1,1,33,12.7,3.7,-1.7,0,1
2,4,0,0,1,0,24,7.6,2.6,0.32,-1,14.5
1,5,3,0,1,0,24,16.2,0.3,-0.92,-1,
2,4,0,0,1,0,18,10.8,1.4,1.74,1,12.14285714
2,4,0,0,1,1,18,16.2,0.3,-0.92,1,11.4
2,5,5,0,1,0,22,8.9,1.4,3.51,1,15.42857143
2,5,3,1,1,1,18,10.8,1.4,1.74,1,12.4
2,4,2,0,1,0,21,11.1,0.6,2.02,1,12.66666667
2,4,0,0,1,0,38,9.4,-0.8,-3.12,-1,12
2,2,NA,0,1,1,29,9.4,-0.8,-3.12,1,13.35714286
3,4,0,0,1,1,20,16.2,0.3,-0.92,0,1.75
2,4,0,0,0,0,18,12.7,3.7,-1.7,-1,
2,4,0,0,1,0,37,9.4,-0.8,-3.12,1,12.84615385
2,5,5,0,1,0,20,12.4,0.5,1.79,1,12.8
2,4,2,0,0,0,20,10.8,1.4,1.74,-1,12
2,4,1,0,1,0,40,16.2,0.3,-0.92,-1,12.5
2,4,5,0,1,0,44,12.4,0.5,1.79,0,11
2,3,3,0,0,0,21,10.8,1.4,1.74,-1,11.42857143
3,5,2,0,1,0,21,16.2,0.3,-0.92,1,13.125
2,5,3,0,1,0,18,9.4,-0.8,-3.12,1,13.5375
2,3,5,0,1,0,18,13.9,-0.3,0.79,0,13.75
2,5,3,0,1,0,27,11.1,0.6,2.02,1,13.83333333
1,4,0,0,0,0,38,10.8,1.4,1.74,-1,
2,5,5,0,1,0,18,13.9,-0.3,0.79,-1,12.66666667
2,3,3,0,1,0,19,7.6,2.6,0.32,0,12
2,5,2,0,1,0,18,15.5,2.8,-4.06,-1,13.33333333
2,3,3,0,0,0,19,16.2,0.3,-0.92,-1,1
2,4,0,0,0,0,44,12.7,3.7,-1.7,-1,
3,3,3,1,1,0,26,15.5,2.8,-4.06,-1,1
2,4,3,0,0,0,24,15.5,2.8,-4.06,-1,11.5
2,4,3,0,0,0,27,15.5,2.8,-4.06,-1,
2,3,3,0,0,0,27,13.9,-0.3,0.79,-1,
2,4,1,0,1,0,25,12.7,3.7,-1.7,-1,12.4
2,5,5,0,1,0,21,12.7,3.7,-1.7,0,12.25
2,4,2,0,1,1,19,13.9,-0.3,0.79,1,
2,NA,4,0,1,0,20,15.5,2.8,-4.06,0,12
3,4,5,0,1,0,20,12.7,3.7,-1.7,0,1.5
2,5,3,0,0,0,20,8.9,1.4,3.51,-1,
2,3,3,0,0,1,18,8.9,1.4,3.51,0,14.2
2,6,6,0,1,0,19,8.9,1.4,3.51,0,12.27272727
3,3,0,0,0,0,22,15.5,2.8,-4.06,-1,
2,6,2,0,1,0,19,16.2,0.3,-0.92,1,15
2,3,3,0,1,1,18,11.1,0.6,2.02,1,12.6
2,4,2,0,1,0,20,8.9,1.4,3.51,1,11.83333333
2,3,3,0,1,1,18,12.7,3.7,-1.7,-1,
2,3,2,0,1,0,36,10.8,1.4,1.74,1,16.5
2,4,5,0,1,0,19,12.4,0.5,1.79,1,11.25
3,3,3,0,1,1,21,8.9,1.4,3.51,1,12.6
2,4,1,0,1,0,26,15.5,2.8,-4.06,-1,
2,3,3,0,0,0,29,15.5,2.8,-4.06,-1,14
3,4,5,0,0,0,26,11.1,0.6,2.02,0,13.66666667
4,5,2,0,1,0,27,12.4,0.5,1.79,-1,
2,5,5,0,1,0,32,8.9,1.4,3.51,0,1.33333333
2,4,2,0,1,1,23,7.6,2.6,0.32,0,12
2,4,1,0,1,0,24,16.2,0.3,-0.92,0,1
2,3,3,0,1,1,19,16.2,0.3,-0.92,1,14.42857143
2,4,2,0,1,0,25,15.5,2.8,-4.06,0,12
2,3,2,0,1,0,19,9.4,-0.8,-3.12,0,1
2,3,5,0,0,0,20,10.8,1.4,1.74,-1,
2,4,1,0,1,0,33,12.7,3.7,-1.7,1,11.42857143
2,4,2,0,1,0,35,9.4,-0.8,-3.12,-1,12
2,4,1,0,1,0,23,11.1,0.6,2.02,1,11
2,4,2,0,1,0,19,11.1,0.6,2.02,1,14.5
2,3,0,0,1,0,21,10.8,1.4,1.74,0,12.25
2,3,2,0,1,1,21,11.1,0.6,2.02,1,11.16666667
2,4,0,0,1,0,27,10.8,1.4,1.74,-1,15.57
2,5,1,0,1,0,19,8.9,1.4,3.51,0,12
4,4,1,0,1,0,28,16.2,0.3,-0.92,-1,15.91111111
2,4,1,0,1,0,25,9.4,-0.8,-3.12,0,11.5
1,4,0,0,1,0,42,15.5,2.8,-4.06,-1,
4,4,0,0,1,0,27,7.6,2.6,0.32,1,13.75
2,5,5,0,1,0,23,7.6,2.6,0.32,-1,
2,4,3,0,1,1,18,8.9,1.4,3.51,1,11.33333333
2,4,0,0,1,0,26,10.8,1.4,1.74,1,13.7571429
2,5,3,0,1,0,18,8.9,1.4,3.51,-1,
2,5,7,0,1,0,29,12.7,3.7,-1.7,-1,13.5
2,3,3,0,1,0,22,16.2,0.3,-0.92,-1,
2,4,0,0,1,0,21,13.9,-0.3,0.79,0,12.33333333
2,4,1,0,1,1,19,10.8,1.4,1.74,1,13.51285714
2,4,0,0,1,1,18,10.8,1.4,1.74,1,12.16666667
2,4,3,0,1,1,18,9.4,-0.8,-3.12,-1,11.66666667
1,4,1,0,0,0,40,11.1,0.6,2.02,-1,13.33333333
2,4,5,0,0,0,20,10.8,1.4,1.74,-1,
2,5,3,0,1,0,18,10.8,1.4,1.74,-1,12.288
4,2,NA,0,1,0,31,7.6,2.6,0.32,1,13.28571429
2,3,3,0,1,1,18,12.4,0.5,1.79,1,12.8
2,4,3,0,1,0,22,10.8,1.4,1.74,-1,11.14285714
1,4,2,0,0,0,38,8.9,1.4,3.51,-1,
4,5,3,0,1,0,33,12.7,3.7,-1.7,-1,
2,3,3,0,1,1,19,11.1,0.6,2.02,0,11.5
2,5,5,0,1,0,18,15.5,2.8,-4.06,-1,
2,3,2,0,0,1,18,8.9,1.4,3.51,0,12
2,3,3,0,1,0,27,11.1,0.6,2.02,1,13
2,4,0,0,1,0,26,7.6,2.6,0.32,1,12.83333333
2,3,2,0,1,1,19,12.4,0.5,1.79,1,13.54444444
2,4,0,0,1,0,44,11.1,0.6,2.02,-1,12.6
2,4,1,0,1,0,19,13.9,-0.3,0.79,1,11.5
2,3,0,0,1,0,20,9.4,-0.8,-3.12,-1,
1,4,0,0,1,0,24,16.2,0.3,-0.92,0,13.72727273
2,4,0,0,1,0,31,9.4,-0.8,-3.12,1,12
2,4,0,0,1,0,25,9.4,-0.8,-3.12,1,12.5
2,5,0,0,0,0,19,8.9,1.4,3.51,-1,
2,5,5,0,1,0,18,11.1,0.6,2.02,-1,14.75
2,4,1,0,0,0,19,13.9,-0.3,0.79,0,11.66666667
2,5,3,0,1,1,19,12.4,0.5,1.79,0,11.1
2,3,1,0,1,0,19,12.7,3.7,-1.7,0,
2,3,3,0,1,0,24,16.2,0.3,-0.92,-1,1.5
2,5,5,0,1,0,20,12.4,0.5,1.79,1,12.66666667
2,4,0,0,1,0,18,12.7,3.7,-1.7,1,14.16666667
2,4,3,0,1,1,18,12.4,0.5,1.79,1,14.33333333
2,3,1,0,1,0,21,9.4,-0.8,-3.12,0,1.5
4,4,0,0,0,0,28,13.9,-0.3,0.79,-1,
2,4,0,0,1,1,18,13.9,-0.3,0.79,0,12
2,4,2,0,1,0,18,12.7,3.7,-1.7,-1,11.5
2,3,3,0,1,1,18,11.1,0.6,2.02,1,14
2,4,2,0,1,1,18,16.2,0.3,-0.92,1,11.6
2,4,2,0,0,1,19,10.8,1.4,1.74,-1,12.28571429
2,4,1,0,1,1,19,15.5,2.8,-4.06,1,14.86444444
2,4,1,0,1,1,20,8.9,1.4,3.51,1,11.5
2,4,2,0,1,0,34,9.4,-0.8,-3.12,1,12.14285714
2,4,0,0,1,0,39,7.6,2.6,0.32,0,12.16
2,5,2,0,1,0,19,9.4,-0.8,-3.12,1,13.4275
2,3,2,0,1,0,24,15.5,2.8,-4.06,1,15.5
2,4,0,0,1,0,18,9.4,-0.8,-3.12,-1,
2,4,2,0,1,0,19,10.8,1.4,1.74,-1,
2,3,1,0,1,1,18,9.4,-0.8,-3.12,1,11
2,5,3,1,1,0,20,16.2,0.3,-0.92,0,11.4
2,3,3,1,1,0,19,12.4,0.5,1.79,1,12.36111111
2,5,2,0,1,0,19,11.1,0.6,2.02,-1,13
2,4,5,0,1,0,19,13.9,-0.3,0.79,-1,12.25
2,1,2,0,1,0,41,9.4,-0.8,-3.12,-1,1
2,7,7,0,1,0,19,12.4,0.5,1.79,1,12.68888889
2,5,5,0,1,0,19,12.7,3.7,-1.7,0,11
4,3,3,0,0,0,23,12.7,3.7,-1.7,-1,
2,4,1,0,1,0,18,12.4,0.5,1.79,-1,14.8
2,5,2,0,1,0,19,16.2,0.3,-0.92,1,11.8
3,5,5,0,1,0,20,12.4,0.5,1.79,1,14.66666667
2,4,0,0,0,0,35,7.6,2.6,0.32,-1,1.5
1,4,3,0,0,0,34,10.8,1.4,1.74,-1,
2,5,5,0,0,1,19,10.8,1.4,1.74,1,12.875
2,4,3,0,0,0,22,13.9,-0.3,0.79,1,12.4
2,3,6,0,1,0,20,11.1,0.6,2.02,1,12.33333333
2,5,5,0,1,0,27,12.7,3.7,-1.7,0,12.5
2,4,2,0,1,0,30,7.6,2.6,0.32,-1,
2,3,3,0,1,0,34,10.8,1.4,1.74,0,11
2,3,3,0,0,0,20,10.8,1.4,1.74,-1,
2,4,1,0,1,0,18,7.6,2.6,0.32,1,13.16666667
2,2,2,0,1,1,26,7.6,2.6,0.32,-1,
2,3,3,0,1,0,26,15.5,2.8,-4.06,1,12.4
2,4,2,0,0,0,26,10.8,1.4,1.74,-1,
2,4,0,0,0,0,31,12.4,0.5,1.79,-1,
2,4,2,0,1,1,20,8.9,1.4,3.51,1,14.33333333
2,4,1,0,1,0,19,7.6,2.6,0.32,1,12.66666667
2,2,5,0,0,0,23,7.6,2.6,0.32,-1,
2,3,3,0,1,1,20,11.1,0.6,2.02,-1,
2,3,3,0,1,0,20,11.1,0.6,2.02,1,15.1111111
2,2,NA,0,1,0,29,7.6,2.6,0.32,-1,
2,4,2,0,1,1,20,9.4,-0.8,-3.12,1,12.75
2,4,0,0,1,0,24,7.6,2.6,0.32,1,13.3
1,0,3,0,1,0,37,11.1,0.6,2.02,-1,
2,4,2,0,1,0,18,7.6,2.6,0.32,-1,
2,5,2,0,0,1,18,13.9,-0.3,0.79,-1,
2,4,5,0,1,0,18,12.7,3.7,-1.7,1,13.55714286
3,4,0,0,1,0,41,12.4,0.5,1.79,0,14.63636364
2,4,0,0,1,0,35,13.9,-0.3,0.79,-1,1.33333333
2,4,1,0,1,0,19,8.9,1.4,3.51,-1,
2,3,2,0,1,0,18,10.8,1.4,1.74,1,
2,4,0,0,1,0,48,11.1,0.6,2.02,0,11.725
2,4,5,0,1,0,19,7.6,2.6,0.32,1,12.18333333
3,4,0,0,0,0,30,15.5,2.8,-4.06,-1,11
2,4,0,0,0,0,51,12.7,3.7,-1.7,-1,
2,5,2,0,1,0,18,11.1,0.6,2.02,1,14.33333333
2,3,3,0,1,0,18,10.8,1.4,1.74,1,
2,0,6,0,1,0,18,11.1,0.6,2.02,1,
2,4,0,0,1,1,18,9.4,-0.8,-3.12,1,13.435
2,5,4,0,1,0,18,10.8,1.4,1.74,-1,
2,5,5,0,1,0,18,12.4,0.5,1.79,0,
2,3,3,0,1,0,23,12.4,0.5,1.79,1,12.1764759
2,4,2,0,1,0,19,7.6,2.6,0.32,0,11
2,4,0,1,1,0,21,11.1,0.6,2.02,0,11.5
2,5,5,0,0,0,18,11.1,0.6,2.02,-1,11.5
2,2,2,1,1,0,18,11.1,0.6,2.02,1,
3,5,3,0,1,0,21,8.9,1.4,3.51,1,14
2,3,0,0,1,0,20,12.4,0.5,1.79,1,12.66666667
2,3,2,0,1,0,24,9.4,-0.8,-3.12,1,12.55555556
2,3,3,0,1,0,18,13.9,-0.3,0.79,1,14
2,4,3,0,1,0,18,7.6,2.6,0.32,1,13.11666667
2,4,3,0,1,0,19,11.1,0.6,2.02,1,11.66666667
3,3,0,0,1,1,20,13.9,-0.3,0.79,1,14.16666667
2,6,2,0,1,0,18,12.4,0.5,1.79,1,15.6625
2,4,3,0,1,0,18,10.8,1.4,1.74,1,12.94428571
2,5,2,0,1,0,19,15.5,2.8,-4.06,0,11
2,5,5,0,1,0,19,7.6,2.6,0.32,1,14.26666667
2,5,2,0,1,0,18,13.9,-0.3,0.79,1,14
2,4,0,0,1,0,20,9.4,-0.8,-3.12,1,12.48375
2,4,3,0,1,0,18,16.2,0.3,-0.92,1,15.3125
2,4,0,0,0,0,18,7.6,2.6,0.32,-1,
2,2,2,0,1,0,18,7.6,2.6,0.32,1,12.2
2,3,0,0,1,0,18,7.6,2.6,0.32,1,13.45
2,4,1,0,1,1,18,7.6,2.6,0.32,1,12.6
2,4,1,0,1,0,20,16.2,0.3,-0.92,1,12.9375
2,4,0,0,1,1,22,12.7,3.7,-1.7,1,12.8
2,4,2,0,1,0,20,13.9,-0.3,0.79,0,14.6
3,3,3,0,1,0,20,13.9,-0.3,0.79,0,13.5
2,4,1,0,1,0,18,9.4,-0.8,-3.12,1,14
2,4,3,0,1,0,18,9.4,-0.8,-3.12,0,1
2,4,1,0,1,0,18,9.4,-0.8,-3.12,1,12.5
2,3,1,0,1,1,18,15.5,2.8,-4.06,-1,
2,3,3,0,1,0,19,11.1,0.6,2.02,1,14
2,4,2,0,1,1,19,10.8,1.4,1.74,1,12.71428571
2,4,2,0,1,1,18,13.9,-0.3,0.79,1,12.5
2,4,1,0,0,1,18,8.9,1.4,3.51,0,13
2,3,3,0,1,1,18,11.1,0.6,2.02,1,15.11111111
2,4,3,0,1,0,18,15.5,2.8,-4.06,1,13.21875
2,4,1,0,1,0,19,12.4,0.5,1.79,1,12.33333333
2,4,2,0,1,0,18,8.9,1.4,3.51,1,11.25
1,4,0,0,1,1,25,9.4,-0.8,-3.12,1,13.3675
2,4,1,0,1,1,19,12.4,0.5,1.79,1,12.82571429
2,3,1,0,1,0,18,11.1,0.6,2.02,1,13.8875
2,6,3,0,1,0,19,13.9,-0.3,0.79,1,12.8
2,4,1,0,1,0,18,7.6,2.6,0.32,1,13.68333333
2,4,2,0,1,0,24,13.9,-0.3,0.79,-1,12
2,5,5,0,1,0,21,11.1,0.6,2.02,1,11.2
2,3,3,0,1,1,18,8.9,1.4,3.51,1,12.16666667
2,4,1,0,1,0,18,8.9,1.4,3.51,1,13.16666667
2,2,2,0,1,1,20,11.1,0.6,2.02,1,14.5
2,6,2,0,1,0,19,12.4,0.5,1.79,1,11.4
2,3,2,0,1,1,19,13.9,-0.3,0.79,-1,13.14285714
2,4,0,0,1,0,30,12.4,0.5,1.79,1,14.9625
2,4,1,0,1,0,18,9.4,-0.8,-3.12,1,14.35
2,3,2,0,1,0,18,12.7,3.7,-1.7,1,14
2,4,1,0,1,1,18,9.4,-0.8,-3.12,1,13.33333333
2,4,0,0,1,0,20,15.5,2.8,-4.06,1,12.33
2,4,1,0,1,0,19,11.1,0.6,2.02,-1,
2,4,2,0,1,0,19,10.8,1.4,1.74,-1,
2,4,0,0,0,0,19,10.8,1.4,1.74,-1,
2,3,1,0,1,1,18,8.9,1.4,3.51,1,12
2,5,2,0,1,0,17,10.8,1.4,1.74,0,12.46
2,4,1,0,1,0,19,12.4,0.5,1.79,1,13.16666667
2,4,3,1,1,0,18,13.9,-0.3,0.79,0,11.5
4,4,0,0,1,0,25,10.8,1.4,1.74,1,14.8571429
2,2,1,0,1,0,19,11.1,0.6,2.02,-1,11.71428571
3,4,3,0,0,0,24,8.9,1.4,3.51,0,13
2,3,3,0,1,1,19,9.4,-0.8,-3.12,1,12.66666667
2,4,3,0,1,1,20,9.4,-0.8,-3.12,0,
2,3,3,0,1,1,20,12.4,0.5,1.79,1,13.8
2,3,3,0,1,1,20,13.9,-0.3,0.79,1,13.7125
2,3,5,0,1,0,19,12.7,3.7,-1.7,1,1.33333333
5,5,3,0,1,0,31,15.5,2.8,-4.06,1,13.46153846
2,3,2,0,1,0,20,9.4,-0.8,-3.12,1,13
2,5,5,0,1,0,18,9.4,-0.8,-3.12,0,11.6
2,3,3,0,1,0,18,12.7,3.7,-1.7,0,1.66666667
2,3,5,0,1,0,18,13.9,-0.3,0.79,1,15.4
2,4,5,0,1,0,20,11.1,0.6,2.02,0,11
2,5,2,0,1,1,20,8.9,1.4,3.51,1,12.14285714
2,4,2,0,1,1,19,10.8,1.4,1.74,-1,13.125
2,4,2,0,1,1,21,12.7,3.7,-1.7,1,12.2
2,3,2,0,1,0,18,12.4,0.5,1.79,1,13.24444444
2,3,3,0,1,0,21,11.1,0.6,2.02,-1,11.4
2,4,2,0,1,0,19,11.1,0.6,2.02,0,12.62142857
3,3,2,0,1,0,20,13.9,-0.3,0.79,1,12.5
2,3,5,0,1,0,20,13.9,-0.3,0.79,0,13
2,2,3,0,1,1,18,12.4,0.5,1.79,1,14.5
2,4,2,0,1,1,18,12.4,0.5,1.79,1,13
2,4,2,0,1,1,18,8.9,1.4,3.51,1,11.83333333
3,4,0,0,1,1,21,10.8,1.4,1.74,1,13.28571429
2,4,2,0,1,0,18,7.6,2.6,0.32,1,13.96666667
2,4,3,0,1,1,18,9.4,-0.8,-3.12,1,14.14125
2,4,0,0,1,1,20,12.7,3.7,-1.7,1,11.75
4,4,0,0,1,1,32,9.4,-0.8,-3.12,1,14.6625
2,4,0,0,1,0,34,9.4,-0.8,-3.12,0,
2,4,0,0,1,1,23,11.1,0.6,2.02,1,12.66875
2,6,3,0,1,0,18,8.9,1.4,3.51,0,12.2
2,4,2,0,1,0,18,10.8,1.4,1.74,1,12.8
4,4,0,0,1,0,34,10.8,1.4,1.74,-1,
2,3,3,0,1,0,25,8.9,1.4,3.51,0,11.75
2,4,1,0,1,0,21,11.1,0.6,2.02,1,11.8
2,4,2,0,1,1,20,7.6,2.6,0.32,-1,
2,1,2,0,1,0,18,7.6,2.6,0.32,1,11.66666667
2,5,0,0,1,0,18,12.4,0.5,1.79,1,13.1
2,4,0,0,1,0,18,13.9,-0.3,0.79,1,13.33333333
2,4,1,0,1,0,24,9.4,-0.8,-3.12,-1,
2,4,2,0,0,0,32,16.2,0.3,-0.92,1,11.38461538
2,3,3,0,0,0,24,8.9,1.4,3.51,-1,1.33333333
2,4,0,0,1,1,18,15.5,2.8,-4.06,-1,
2,4,1,0,1,0,28,8.9,1.4,3.51,1,12.6
2,4,1,0,1,1,18,10.8,1.4,1.74,-1,12
4,2,NA,0,0,0,24,9.4,-0.8,-3.12,-1,
2,3,0,0,1,0,19,7.6,2.6,0.32,1,13.2
2,4,0,0,1,0,44,10.8,1.4,1.74,1,14.16666667
2,4,0,0,1,1,18,15.5,2.8,-4.06,1,12
2,4,0,0,1,0,18,7.6,2.6,0.32,1,
2,3,3,0,1,0,22,7.6,2.6,0.32,-1,
2,4,0,0,1,1,18,11.1,0.6,2.02,1,12.66666667
2,4,0,0,1,0,44,15.5,2.8,-4.06,1,12.4
1,4,3,0,1,0,33,7.6,2.6,0.32,-1,1.6
2,4,0,0,0,0,32,10.8,1.4,1.74,-1,
2,4,2,0,0,0,35,15.5,2.8,-4.06,-1,
2,4,2,0,1,0,20,11.1,0.6,2.02,1,13.28571429
2,5,3,0,1,0,24,9.4,-0.8,-3.12,1,12.2
2,4,3,0,1,0,19,16.2,0.3,-0.92,1,14.22222222
2,4,2,0,1,0,21,12.4,0.5,1.79,0,13
2,3,3,0,1,1,19,12.7,3.7,-1.7,1,13.83333333
2,4,3,0,0,0,27,15.5,2.8,-4.06,-1,
2,4,3,0,0,0,30,12.7,3.7,-1.7,-1,
2,4,1,0,1,0,21,10.8,1.4,1.74,-1,
2,3,2,0,1,0,19,8.9,1.4,3.51,1,12.28571429
2,4,0,0,1,0,34,9.4,-0.8,-3.12,0,11.75
2,6,2,0,1,0,18,13.9,-0.3,0.79,1,12.9125
2,5,5,0,1,0,21,9.4,-0.8,-3.12,1,
2,5,4,0,1,0,17,15.5,2.8,-4.06,0,
2,4,0,0,1,1,19,7.6,2.6,0.32,1,12.96666667
2,4,1,0,1,0,18,12.7,3.7,-1.7,1,13.66666667
2,4,2,0,1,0,19,11.1,0.6,2.02,1,14.36875
2,4,0,0,1,0,45,12.7,3.7,-1.7,-1,
2,4,0,0,1,0,26,15.5,2.8,-4.06,1,12.25
2,4,0,0,1,0,51,12.7,3.7,-1.7,-1,
1,4,0,0,1,1,49,10.8,1.4,1.74,1,14.16666667
2,5,2,0,1,0,22,15.5,2.8,-4.06,0,14.375
2,3,0,0,1,0,22,7.6,2.6,0.32,-1,1
4,5,5,0,1,0,33,9.4,-0.8,-3.12,-1,12
2,4,0,0,1,0,20,9.4,-0.8,-3.12,1,11.5
2,4,2,0,1,1,18,10.8,1.4,1.74,1,11.66666667
2,4,0,0,0,0,20,10.8,1.4,1.74,-1,11
2,4,0,0,1,0,37,8.9,1.4,3.51,1,11.6
2,4,3,0,1,0,18,7.6,2.6,0.32,1,13.5
2,3,2,0,1,0,19,12.4,0.5,1.79,1,12.16666667
3,3,2,0,1,0,21,12.4,0.5,1.79,1,12.8
2,4,3,0,1,0,20,13.9,-0.3,0.79,1,12.84285714
2,4,3,0,1,0,19,13.9,-0.3,0.79,-1,
2,4,2,0,1,0,20,11.1,0.6,2.02,-1,11.225
2,5,3,0,1,0,18,13.9,-0.3,0.79,1,15.125
2,3,2,0,1,0,19,12.7,3.7,-1.7,1,13.44285714
2,4,1,0,1,0,18,15.5,2.8,-4.06,1,1.83333333
2,4,1,0,1,1,18,15.5,2.8,-4.06,1,12.28571429
2,3,2,0,1,0,18,12.7,3.7,-1.7,-1,
2,3,1,0,1,0,19,12.4,0.5,1.79,0,13.6666667
2,3,2,0,1,1,18,16.2,0.3,-0.92,1,14.625
2,4,2,0,1,1,19,11.1,0.6,2.02,1,13.5
3,3,2,0,1,1,24,8.9,1.4,3.51,1,12.63636364
3,4,0,0,1,0,20,12.4,0.5,1.79,0,12
2,3,2,0,1,1,21,9.4,-0.8,-3.12,1,11.25
3,4,0,0,0,0,20,16.2,0.3,-0.92,-1,12
2,4,0,0,1,1,19,16.2,0.3,-0.92,1,13.66666667
2,4,2,0,1,1,19,10.8,1.4,1.74,1,13.3875
2,3,3,0,1,0,18,12.7,3.7,-1.7,1,13.32857143
2,4,1,0,1,0,19,16.2,0.3,-0.92,1,11
2,4,2,0,1,0,21,8.9,1.4,3.51,1,13.2
2,3,1,0,1,1,19,15.5,2.8,-4.06,1,15
2,4,3,0,1,1,18,8.9,1.4,3.51,1,12.66666667
2,6,3,1,1,1,17,15.5,2.8,-4.06,1,12.5
2,4,1,0,1,0,19,15.5,2.8,-4.06,0,11
2,4,3,0,0,0,23,9.4,-0.8,-3.12,-1,12.33333333
2,3,0,0,1,0,19,8.9,1.4,3.51,1,11.77777778
2,4,5,0,1,0,18,7.6,2.6,0.32,1,12.91666667
2,4,1,0,1,0,20,15.5,2.8,-4.06,1,13.8
2,3,2,0,1,1,19,10.8,1.4,1.74,1,13.8
2,4,1,0,1,1,18,12.4,0.5,1.79,1,13.66666667
2,4,0,0,1,1,19,13.9,-0.3,0.79,1,15
2,4,3,0,1,0,19,10.8,1.4,1.74,1,12.33333333
2,4,0,0,1,0,18,9.4,-0.8,-3.12,1,14.3775
2,5,5,0,1,0,18,13.9,-0.3,0.79,1,13.4285714
2,4,1,0,1,1,19,7.6,2.6,0.32,1,14.15
2,4,0,0,1,1,19,12.7,3.7,-1.7,1,12.47142857
2,6,6,0,1,0,19,7.6,2.6,0.32,1,14.15
2,4,0,0,1,0,21,15.5,2.8,-4.06,1,14.475
2,5,3,0,1,0,18,13.9,-0.3,0.79,1,14.66666667
2,4,0,0,1,1,19,11.1,0.6,2.02,1,13.16666667
2,4,0,0,0,0,18,12.7,3.7,-1.7,-1,
4,3,3,0,1,0,30,10.8,1.4,1.74,-1,
2,5,5,0,1,0,18,13.9,-0.3,0.79,-1,15.16666667
2,4,2,0,1,1,20,7.6,2.6,0.32,1,12.63333333
1,3,3,0,0,0,25,9.4,-0.8,-3.12,-1,12.6
2,4,0,0,1,0,18,7.6,2.6,0.32,1,14.23333333
2,4,2,0,1,0,21,9.4,-0.8,-3.12,0,11.33333333
2,7,6,0,1,0,18,12.7,3.7,-1.7,1,15.7
2,4,0,0,1,0,18,7.6,2.6,0.32,1,15.2
2,5,5,0,0,0,29,12.7,3.7,-1.7,-1,15.6
2,5,5,0,1,0,20,15.5,2.8,-4.06,1,12.85714286
4,5,3,0,1,0,26,13.9,-0.3,0.79,-1,
2,4,3,0,1,0,21,12.4,0.5,1.79,1,12
2,4,2,0,1,1,19,9.4,-0.8,-3.12,1,13.78125
2,4,2,0,1,0,19,16.2,0.3,-0.92,-1,11.66666667
2,4,1,0,1,0,21,15.5,2.8,-4.06,0,11.83333333
2,3,3,0,1,0,20,16.2,0.3,-0.92,1,12
2,4,0,0,1,1,18,15.5,2.8,-4.06,1,14.28625
2,2,2,0,0,0,20,7.6,2.6,0.32,-1,1.66666667
2,4,1,1,1,1,20,16.2,0.3,-0.92,1,14.42857143
2,4,2,0,1,1,18,16.2,0.3,-0.92,0,13.4
2,3,3,0,1,0,18,9.4,-0.8,-3.12,0,12.5
2,4,0,0,1,0,18,9.4,-0.8,-3.12,1,13.2
2,5,2,0,1,0,18,10.8,1.4,1.74,0,11.8
3,5,5,0,1,0,22,13.9,-0.3,0.79,1,13
3,3,2,0,1,0,19,12.7,3.7,-1.7,0,15.33333333
2,4,3,0,1,1,19,12.4,0.5,1.79,1,14.33333333
2,4,2,0,1,0,18,12.7,3.7,-1.7,1,16.8
2,4,1,0,1,0,20,11.1,0.6,2.02,1,11.85714286
2,4,0,0,1,0,18,10.8,1.4,1.74,-1,11.25
2,3,2,0,1,0,21,8.9,1.4,3.51,-1,
2,3,2,0,1,0,19,12.4,0.5,1.79,1,12
2,4,1,0,1,0,18,9.4,-0.8,-3.12,-1,12.82875
2,2,2,0,1,0,18,7.6,2.6,0.32,1,14.4
2,3,3,0,1,0,18,12.4,0.5,1.79,0,
2,4,2,0,0,1,21,15.5,2.8,-4.06,-1,
2,3,1,0,1,0,19,13.9,-0.3,0.79,1,12.4
